instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|45440,45440,NIFTY2631023550PE,NIFTY,57.35,2026-03-10,23550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45408,45408,NIFTY2631022950PE,NIFTY,13.35,2026-03-10,22950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45409,45409,NIFTY2631023000CE,NIFTY,1069.15,2026-03-10,23000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45410,45410,NIFTY2631023000PE,NIFTY,15.15,2026-03-10,23000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|70465,70465,MIDCPNIFTY26MAY12050CE,MIDCPNIFTY,0.0,2026-05-26,12050.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70460,70460,MIDCPNIFTY26MAY12000PE,MIDCPNIFTY,70.85,2026-05-26,12000.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70461,70461,MIDCPNIFTY26MAY12025CE,MIDCPNIFTY,0.0,2026-05-26,12025.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70462,70462,MIDCPNIFTY26MAY12025PE,MIDCPNIFTY,0.0,2026-05-26,12025.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70474,70474,MIDCPNIFTY26MAY12075PE,MIDCPNIFTY,0.0,2026-05-26,12075.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70472,70472,MIDCPNIFTY26MAY12050PE,MIDCPNIFTY,0.0,2026-05-26,12050.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70473,70473,MIDCPNIFTY26MAY12075CE,MIDCPNIFTY,0.0,2026-05-26,12075.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70449,70449,MIDCPNIFTY26MAY11950CE,MIDCPNIFTY,0.0,2026-05-26,11950.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70447,70447,MIDCPNIFTY26MAY11925CE,MIDCPNIFTY,0.0,2026-05-26,11925.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70448,70448,MIDCPNIFTY26MAY11925PE,MIDCPNIFTY,0.0,2026-05-26,11925.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70441,70441,MIDCPNIFTY26MAY11900CE,MIDCPNIFTY,1804.4,2026-05-26,11900.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70442,70442,MIDCPNIFTY26MAY11900PE,MIDCPNIFTY,59.8,2026-05-26,11900.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70457,70457,MIDCPNIFTY26MAY11975CE,MIDCPNIFTY,0.0,2026-05-26,11975.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70458,70458,MIDCPNIFTY26MAY11975PE,MIDCPNIFTY,0.0,2026-05-26,11975.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70459,70459,MIDCPNIFTY26MAY12000CE,MIDCPNIFTY,1717.1,2026-05-26,12000.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70450,70450,MIDCPNIFTY26MAY11950PE,MIDCPNIFTY,0.0,2026-05-26,11950.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70427,70427,MIDCPNIFTY26MAY11850PE,MIDCPNIFTY,0.0,2026-05-26,11850.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70428,70428,MIDCPNIFTY26MAY11875CE,MIDCPNIFTY,0.0,2026-05-26,11875.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70429,70429,MIDCPNIFTY26MAY11875PE,MIDCPNIFTY,0.0,2026-05-26,11875.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|45467,45467,NIFTY2631023900PE,NIFTY,133.95,2026-03-10,23900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|70423,70423,MIDCPNIFTY26MAY11825CE,MIDCPNIFTY,0.0,2026-05-26,11825.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|45468,45468,NIFTY2631023950CE,NIFTY,247.5,2026-03-10,23950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70424,70424,MIDCPNIFTY26MAY11825PE,MIDCPNIFTY,0.0,2026-05-26,11825.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70425,70425,MIDCPNIFTY26MAY11850CE,MIDCPNIFTY,0.0,2026-05-26,11850.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|45474,45474,NIFTY2631024000PE,NIFTY,169.5,2026-03-10,24000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45475,45475,NIFTY2631024050CE,NIFTY,190.2,2026-03-10,24050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45476,45476,NIFTY2631024050PE,NIFTY,188.95,2026-03-10,24050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45477,45477,NIFTY2631024100CE,NIFTY,164.05,2026-03-10,24100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45472,45472,NIFTY2631023950PE,NIFTY,151.4,2026-03-10,23950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45473,45473,NIFTY2631024000CE,NIFTY,217.0,2026-03-10,24000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45456,45456,NIFTY2631023800CE,NIFTY,352.7,2026-03-10,23800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45457,45457,NIFTY2631023800PE,NIFTY,104.9,2026-03-10,23800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45458,45458,NIFTY2631023850CE,NIFTY,318.0,2026-03-10,23850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45459,45459,NIFTY2631023850PE,NIFTY,118.15,2026-03-10,23850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45461,45461,NIFTY2631023900CE,NIFTY,282.3,2026-03-10,23900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45489,45489,NIFTY2631024300PE,NIFTY,331.9,2026-03-10,24300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45490,45490,NIFTY2631024350CE,NIFTY,67.2,2026-03-10,24350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45496,45496,NIFTY2631024400PE,NIFTY,404.25,2026-03-10,24400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45497,45497,NIFTY2631024450CE,NIFTY,46.25,2026-03-10,24450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45498,45498,NIFTY2631024450PE,NIFTY,446.55,2026-03-10,24450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45499,45499,NIFTY2631024500CE,NIFTY,38.05,2026-03-10,24500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45492,45492,NIFTY2631024350PE,NIFTY,366.7,2026-03-10,24350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45493,45493,NIFTY2631024400CE,NIFTY,55.45,2026-03-10,24400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45478,45478,NIFTY2631024100PE,NIFTY,211.0,2026-03-10,24100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45479,45479,NIFTY2631024150CE,NIFTY,139.2,2026-03-10,24150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45487,45487,NIFTY2631024250PE,NIFTY,297.65,2026-03-10,24250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45488,45488,NIFTY2631024300CE,NIFTY,81.3,2026-03-10,24300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45481,45481,NIFTY2631024150PE,NIFTY,237.75,2026-03-10,24150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45482,45482,NIFTY2631024200CE,NIFTY,117.1,2026-03-10,24200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45483,45483,NIFTY2631024200PE,NIFTY,266.25,2026-03-10,24200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45484,45484,NIFTY2631024250CE,NIFTY,97.95,2026-03-10,24250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70489,70489,MIDCPNIFTY26MAY12150CE,MIDCPNIFTY,0.0,2026-05-26,12150.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70485,70485,MIDCPNIFTY26MAY12100CE,MIDCPNIFTY,1631.35,2026-05-26,12100.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70486,70486,MIDCPNIFTY26MAY12100PE,MIDCPNIFTY,83.45,2026-05-26,12100.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70487,70487,MIDCPNIFTY26MAY12125CE,MIDCPNIFTY,0.0,2026-05-26,12125.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70488,70488,MIDCPNIFTY26MAY12125PE,MIDCPNIFTY,0.0,2026-05-26,12125.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70490,70490,MIDCPNIFTY26MAY12150PE,MIDCPNIFTY,0.0,2026-05-26,12150.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70496,70496,MIDCPNIFTY26MAY12200CE,MIDCPNIFTY,1547.25,2026-05-26,12200.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70497,70497,MIDCPNIFTY26MAY12200PE,MIDCPNIFTY,97.7,2026-05-26,12200.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70498,70498,MIDCPNIFTY26MAY12225CE,MIDCPNIFTY,0.0,2026-05-26,12225.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70499,70499,MIDCPNIFTY26MAY12225PE,MIDCPNIFTY,0.0,2026-05-26,12225.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70494,70494,MIDCPNIFTY26MAY12175CE,MIDCPNIFTY,0.0,2026-05-26,12175.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70495,70495,MIDCPNIFTY26MAY12175PE,MIDCPNIFTY,0.0,2026-05-26,12175.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|45306,45306,NIFTY2631021700PE,NIFTY,0.0,2026-03-10,21700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45307,45307,NIFTY2631021750CE,NIFTY,0.0,2026-03-10,21750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45308,45308,NIFTY2631021750PE,NIFTY,0.0,2026-03-10,21750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45309,45309,NIFTY2631021800CE,NIFTY,0.0,2026-03-10,21800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45302,45302,NIFTY2631021600PE,NIFTY,0.0,2026-03-10,21600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45303,45303,NIFTY2631021650CE,NIFTY,0.0,2026-03-10,21650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45304,45304,NIFTY2631021650PE,NIFTY,0.0,2026-03-10,21650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45305,45305,NIFTY2631021700CE,NIFTY,0.0,2026-03-10,21700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45310,45310,NIFTY2631021800PE,NIFTY,0.0,2026-03-10,21800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45311,45311,NIFTY2631021850CE,NIFTY,0.0,2026-03-10,21850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45312,45312,NIFTY2631021850PE,NIFTY,0.0,2026-03-10,21850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45300,45300,NIFTY2631021550PE,NIFTY,0.0,2026-03-10,21550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45301,45301,NIFTY2631021600CE,NIFTY,0.0,2026-03-10,21600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45331,45331,NIFTY2631022100CE,NIFTY,0.0,2026-03-10,22100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45332,45332,NIFTY2631022100PE,NIFTY,0.0,2026-03-10,22100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45333,45333,NIFTY2631022150CE,NIFTY,0.0,2026-03-10,22150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45334,45334,NIFTY2631022150PE,NIFTY,0.0,2026-03-10,22150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45330,45330,NIFTY2631022050PE,NIFTY,0.0,2026-03-10,22050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45317,45317,NIFTY2631021950CE,NIFTY,0.0,2026-03-10,21950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45318,45318,NIFTY2631021950PE,NIFTY,0.0,2026-03-10,21950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45319,45319,NIFTY2631022000CE,NIFTY,0.0,2026-03-10,22000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45315,45315,NIFTY2631021900CE,NIFTY,0.0,2026-03-10,21900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45316,45316,NIFTY2631021900PE,NIFTY,0.0,2026-03-10,21900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45320,45320,NIFTY2631022000PE,NIFTY,0.0,2026-03-10,22000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45321,45321,NIFTY2631022050CE,NIFTY,0.0,2026-03-10,22050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70346,70346,MIDCPNIFTY26MAY11675CE,MIDCPNIFTY,0.0,2026-05-26,11675.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70347,70347,MIDCPNIFTY26MAY11675PE,MIDCPNIFTY,0.0,2026-05-26,11675.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70342,70342,MIDCPNIFTY26MAY11650CE,MIDCPNIFTY,0.0,2026-05-26,11650.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70345,70345,MIDCPNIFTY26MAY11650PE,MIDCPNIFTY,0.0,2026-05-26,11650.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70340,70340,MIDCPNIFTY26MAY11625CE,MIDCPNIFTY,0.0,2026-05-26,11625.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70341,70341,MIDCPNIFTY26MAY11625PE,MIDCPNIFTY,0.0,2026-05-26,11625.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|45390,45390,NIFTY2631022800PE,NIFTY,9.45,2026-03-10,22800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45397,45397,NIFTY2631022950CE,NIFTY,1093.7,2026-03-10,22950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45393,45393,NIFTY2631022850CE,NIFTY,3017.05,2026-03-10,22850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45394,45394,NIFTY2631022850PE,NIFTY,10.3,2026-03-10,22850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45395,45395,NIFTY2631022900CE,NIFTY,1032.85,2026-03-10,22900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45396,45396,NIFTY2631022900PE,NIFTY,11.8,2026-03-10,22900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45379,45379,NIFTY2631022750CE,NIFTY,1285.3,2026-03-10,22750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45387,45387,NIFTY2631022750PE,NIFTY,8.4,2026-03-10,22750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45388,45388,NIFTY2631022800CE,NIFTY,3066.65,2026-03-10,22800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70339,70339,MIDCPNIFTY26MAY11600PE,MIDCPNIFTY,34.6,2026-05-26,11600.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70337,70337,MIDCPNIFTY26MAY11575PE,MIDCPNIFTY,0.0,2026-05-26,11575.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70338,70338,MIDCPNIFTY26MAY11600CE,MIDCPNIFTY,2074.3,2026-05-26,11600.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70306,70306,MIDCPNIFTY26MAY11425PE,MIDCPNIFTY,0.0,2026-05-26,11425.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70307,70307,MIDCPNIFTY26MAY11450CE,MIDCPNIFTY,0.0,2026-05-26,11450.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70308,70308,MIDCPNIFTY26MAY11450PE,MIDCPNIFTY,0.0,2026-05-26,11450.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70309,70309,MIDCPNIFTY26MAY11475CE,MIDCPNIFTY,0.0,2026-05-26,11475.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|45346,45346,NIFTY2631022300PE,NIFTY,0.0,2026-03-10,22300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|70303,70303,MIDCPNIFTY26MAY11400CE,MIDCPNIFTY,0.0,2026-05-26,11400.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70304,70304,MIDCPNIFTY26MAY11400PE,MIDCPNIFTY,0.0,2026-05-26,11400.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|45348,45348,NIFTY2631022350CE,NIFTY,0.0,2026-03-10,22350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70305,70305,MIDCPNIFTY26MAY11425CE,MIDCPNIFTY,0.0,2026-05-26,11425.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|45353,45353,NIFTY2631022400CE,NIFTY,0.0,2026-03-10,22400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45354,45354,NIFTY2631022400PE,NIFTY,0.0,2026-03-10,22400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45355,45355,NIFTY2631022450CE,NIFTY,0.0,2026-03-10,22450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45352,45352,NIFTY2631022350PE,NIFTY,0.0,2026-03-10,22350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|70317,70317,MIDCPNIFTY26MAY11575CE,MIDCPNIFTY,0.0,2026-05-26,11575.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70318,70318,FINNIFTY26APR31500CE,FINNIFTY,43.0,2026-04-28,31500.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70319,70319,FINNIFTY26APR31500PE,FINNIFTY,4002.6,2026-04-28,31500.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70313,70313,MIDCPNIFTY26MAY11525CE,MIDCPNIFTY,0.0,2026-05-26,11525.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|45335,45335,NIFTY2631022200CE,NIFTY,0.0,2026-03-10,22200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70314,70314,MIDCPNIFTY26MAY11525PE,MIDCPNIFTY,0.0,2026-05-26,11525.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70315,70315,MIDCPNIFTY26MAY11550CE,MIDCPNIFTY,0.0,2026-05-26,11550.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70316,70316,MIDCPNIFTY26MAY11550PE,MIDCPNIFTY,0.0,2026-05-26,11550.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70310,70310,MIDCPNIFTY26MAY11475PE,MIDCPNIFTY,0.0,2026-05-26,11475.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70311,70311,MIDCPNIFTY26MAY11500CE,MIDCPNIFTY,2166.5,2026-05-26,11500.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70312,70312,MIDCPNIFTY26MAY11500PE,MIDCPNIFTY,28.45,2026-05-26,11500.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|45342,45342,NIFTY2631022200PE,NIFTY,0.0,2026-03-10,22200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45343,45343,NIFTY2631022250CE,NIFTY,0.0,2026-03-10,22250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45344,45344,NIFTY2631022250PE,NIFTY,0.0,2026-03-10,22250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45345,45345,NIFTY2631022300CE,NIFTY,0.0,2026-03-10,22300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45375,45375,NIFTY2631022650PE,NIFTY,0.0,2026-03-10,22650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45376,45376,NIFTY2631022700CE,NIFTY,3165.85,2026-03-10,22700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45377,45377,NIFTY2631022700PE,NIFTY,7.95,2026-03-10,22700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45372,45372,NIFTY2631022600PE,NIFTY,0.0,2026-03-10,22600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45374,45374,NIFTY2631022650CE,NIFTY,0.0,2026-03-10,22650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45357,45357,NIFTY2631022450PE,NIFTY,0.0,2026-03-10,22450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45366,45366,NIFTY2631022550PE,NIFTY,0.0,2026-03-10,22550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45367,45367,NIFTY2631022600CE,NIFTY,0.0,2026-03-10,22600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45360,45360,NIFTY2631022500CE,NIFTY,0.0,2026-03-10,22500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45362,45362,NIFTY2631022500PE,NIFTY,0.0,2026-03-10,22500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45363,45363,NIFTY2631022550CE,NIFTY,0.0,2026-03-10,22550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70369,70369,MIDCPNIFTY26MAY11750CE,MIDCPNIFTY,0.0,2026-05-26,11750.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70364,70364,MIDCPNIFTY26MAY11700PE,MIDCPNIFTY,41.8,2026-05-26,11700.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70365,70365,MIDCPNIFTY26MAY11725CE,MIDCPNIFTY,0.0,2026-05-26,11725.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70366,70366,MIDCPNIFTY26MAY11725PE,MIDCPNIFTY,0.0,2026-05-26,11725.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70363,70363,MIDCPNIFTY26MAY11700CE,MIDCPNIFTY,1983.15,2026-05-26,11700.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70370,70370,MIDCPNIFTY26MAY11750PE,MIDCPNIFTY,0.0,2026-05-26,11750.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70375,70375,MIDCPNIFTY26MAY11800CE,MIDCPNIFTY,1893.15,2026-05-26,11800.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70376,70376,MIDCPNIFTY26MAY11800PE,MIDCPNIFTY,50.15,2026-05-26,11800.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70373,70373,MIDCPNIFTY26MAY11775CE,MIDCPNIFTY,0.0,2026-05-26,11775.0,0.05,120.0,OPTIDX,CE,NSE_FO
NSE_FO|70374,70374,MIDCPNIFTY26MAY11775PE,MIDCPNIFTY,0.0,2026-05-26,11775.0,0.05,120.0,OPTIDX,PE,NSE_FO
NSE_FO|70234,70234,FINNIFTY26APR28900CE,FINNIFTY,361.25,2026-04-28,28900.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70235,70235,FINNIFTY26APR28900PE,FINNIFTY,1760.7,2026-04-28,28900.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|45293,45293,NIFTY2631021450CE,NIFTY,0.0,2026-03-10,21450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45298,45298,NIFTY2631021500PE,NIFTY,0.0,2026-03-10,21500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45299,45299,NIFTY2631021550CE,NIFTY,0.0,2026-03-10,21550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|45294,45294,NIFTY2631021450PE,NIFTY,0.0,2026-03-10,21450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|45295,45295,NIFTY2631021500CE,NIFTY,0.0,2026-03-10,21500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|70215,70215,FINNIFTY26APR28800CE,FINNIFTY,385.6,2026-04-28,28800.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70216,70216,FINNIFTY26APR28800PE,FINNIFTY,1686.55,2026-04-28,28800.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70289,70289,FINNIFTY26APR31000CE,FINNIFTY,68.15,2026-04-28,31000.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70290,70290,FINNIFTY26APR31000PE,FINNIFTY,3535.4,2026-04-28,31000.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70269,70269,FINNIFTY26APR30000CE,FINNIFTY,159.1,2026-04-28,30000.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70265,70265,FINNIFTY26APR29800CE,FINNIFTY,186.3,2026-04-28,29800.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70266,70266,FINNIFTY26APR29800PE,FINNIFTY,2471.9,2026-04-28,29800.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70267,70267,FINNIFTY26APR29900CE,FINNIFTY,172.25,2026-04-28,29900.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70268,70268,FINNIFTY26APR29900PE,FINNIFTY,2556.35,2026-04-28,29900.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70261,70261,FINNIFTY26APR29600CE,FINNIFTY,217.2,2026-04-28,29600.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70262,70262,FINNIFTY26APR29600PE,FINNIFTY,2305.95,2026-04-28,29600.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70263,70263,FINNIFTY26APR29700CE,FINNIFTY,201.25,2026-04-28,29700.0,0.05,60.0,OPTIDX,CE,NSE_FO
NSE_FO|70264,70264,FINNIFTY26APR29700PE,FINNIFTY,2388.45,2026-04-28,29700.0,0.05,60.0,OPTIDX,PE,NSE_FO
NSE_FO|70270,70270,FINNIFTY26APR30000PE,FINNIFTY,2641.7,2026-04-28,30000.0,0.05,60.0,OPTIDX,PE,NSE_FO
